chaksun,diffTot,divide,hrName,hrno,jkName,jkNo,meet,noracefl,prow,prowName,prtr,prtrName,rankKind,rc10dusu,rcAge,rcBudam,rcChul,rcCode,rcDate,rcDiff2,rcDiff3,rcDiff4,rcDiff5,rcDist,rcFrflag,rcGrade,rcHrfor,rcHrnew,rcNo,rcNrace,rcOrd,rcP1Odd,rcP1Sale,rcP2Odd,rcP2Sale,rcP3Odd,rcP3Sale,rcP4Odd,rcP4Sale,rcP5Odd,rcP5Sale,rcP6Odd,rcP6Sale,rcP8Odd,rcP8Sale,rcPlansu,rcRank,rcSex,rcSpcbu,rcTime,rcVtdusu,rundayth,track,weath,wgHr
13200000,1.0,0,엠케이리,1411893,우인철,080621,서울,정상,122025,강만구,070164,박재우,0,0,연령오픈,3,5,일반,20251214,1.0,4.0,6.5,9.0,1800,국산,일반,국산마,일반,4,일반,2,2.0,29267600,2.3,38997100,6.6,841236900,10.3,318139800,3.2,96122700,9.3,926461700,36.0,647310500,8,04,오픈,0,117.8,7,94,불량,맑음,492
33000000,0.0,0,차밍퀸,0051758,조상범,080533,서울,정상,103012,이시돌협회,070244,리카디,0,0,연령오픈,3,6,일반,20251214,1.0,4.0,6.5,9.0,1800,국산,일반,국산마,일반,4,일반,1,2.0,29267600,2.3,38997100,6.6,841236900,10.3,318139800,3.2,96122700,9.3,926461700,36.0,647310500,8,04,오픈,0,117.6,7,94,불량,맑음,462
2400000,9.0,0,불의세계,0051628,장추열,080476,서울,정상,104102,이혜란,070225,문병기,0,0,연령오픈,3,7,일반,20251214,1.0,4.0,6.5,9.0,1800,국산,일반,국산마,일반,4,일반,5,2.0,29267600,2.3,38997100,6.6,841236900,10.3,318139800,3.2,96122700,9.3,926461700,36.0,647310500,8,04,오픈,0,119.1,7,94,불량,맑음,466
0,11.75,0,블랙사탕,0051303,정정희,080530,서울,정상,121047,이강운,070244,리카디,0,0,연령오픈,3,8,일반,20251214,1.0,4.0,6.5,9.0,1800,국산,일반,국산마,일반,4,일반,95,2.0,29267600,2.3,38997100,6.6,841236900,10.3,318139800,3.2,96122700,9.3,926461700,36.0,647310500,8,04,오픈,0,0.0,7,94,불량,맑음,0
16500000,0.0,0,파사퀸,0051862,송재철,080513,서울,정상,123001,황현,070174,강성오,0,0,연령오픈,2,1,일반,20251214,1.0,7.0,8.25,9.0,1400,국산,일반,국산마,일반,5,일반,1,5.0,35319200,3.7,59536400,74.2,1034759300,107.2,297222100,12.6,137409900,47.5,1129825600,495.8,575654900,11,06,오픈,1,86.9,11,94,포화,맑음,489
6600000,1.0,0,골드스피닝,0051930,빅투아르,080582,서울,정상,110007,우상우,070306,홍윤화,0,0,연령오픈,2,2,일반,20251214,1.0,7.0,8.25,9.0,1400,국산,일반,국산마,일반,5,일반,2,5.0,35319200,3.7,59536400,74.2,1034759300,107.2,297222100,12.6,137409900,47.5,1129825600,495.8,575654900,11,06,오픈,1,87.0,11,94,포화,맑음,469
0,13.5,0,스마트워리어,0050838,김효정,080578,서울,정상,010801,박정재,070166,심승태,0,0,연령오픈,2,3,일반,20251214,1.0,7.0,8.25,9.0,1400,국산,일반,국산마,일반,5,일반,8,5.0,35319200,3.7,59536400,74.2,1034759300,107.2,297222100,12.6,137409900,47.5,1129825600,495.8,575654900,11,06,오픈,1,89.2,11,94,포화,맑음,404
1500000,8.25,0,포마드,0053768,최범현,080361,서울,정상,114026,(주)디알엠씨티,070165,서인석,0,0,연령오픈,2,4,일반,20251214,1.0,7.0,8.25,9.0,1400,국산,일반,국산마,일반,5,일반,4,5.0,35319200,3.7,59536400,74.2,1034759300,107.2,297222100,12.6,137409900,47.5,1129825600,495.8,575654900,11,06,오픈,1,88.3,11,94,포화,맑음,469
4200000,7.0,0,파이브스타,0053486,이동하,080562,서울,정상,109014,변갑한,070149,우창구,0,0,연령오픈,2,5,일반,20251214,1.0,7.0,8.25,9.0,1400,국산,일반,국산마,일반,5,일반,3,5.0,35319200,3.7,59536400,74.2,1034759300,107.2,297222100,12.6,137409900,47.5,1129825600,495.8,575654900,11,06,오픈,1,88.1,11,94,포화,맑음,475
0,14.75,0,영동신화,0054468,조성환,080622,서울,정상,117024,김한수,070198,임채덕,0,0,연령오픈,2,6,일반,20251214,1.0,7.0,8.25,9.0,1400,국산,일반,국산마,일반,5,일반,9,5.0,35319200,3.7,59536400,74.2,1034759300,107.2,297222100,12.6,137409900,47.5,1129825600,495.8,575654900,11,06,오픈,1,89.4,11,94,포화,맑음,466
0,16.75,0,피엔에스파,0046916,이상규,080609,서울,정상,118010,피엔에스홈즈,070117,박윤규,0,0,연령오픈,2,7,일반,20251214,1.0,7.0,8.25,9.0,1400,국산,일반,국산마,일반,5,일반,10,5.0,35319200,3.7,59536400,74.2,1034759300,107.2,297222100,12.6,137409900,47.5,1129825600,495.8,575654900,11,06,오픈,1,89.8,11,94,포화,맑음,477
0,21.75,0,커맨딩리드,0051335,푸르칸,080611,서울,정상,214958,청팅콩,070096,서범석,0,0,연령오픈,2,8,일반,20251214,1.0,7.0,8.25,9.0,1400,국산,일반,국산마,일반,5,일반,11,5.0,35319200,3.7,59536400,74.2,1034759300,107.2,297222100,12.6,137409900,47.5,1129825600,495.8,575654900,11,06,오픈,1,90.6,11,94,포화,맑음,459
0,12.0,0,라이트윙,0053551,유승완,080417,서울,정상,125001,김길리,070264,박지헌,0,0,연령오픈,2,9,일반,20251214,1.0,7.0,8.25,9.0,1400,국산,일반,국산마,일반,5,일반,6,5.0,35319200,3.7,59536400,74.2,1034759300,107.2,297222100,12.6,137409900,47.5,1129825600,495.8,575654900,11,06,오픈,1,89.0,11,94,포화,맑음,453
1200000,9.0,0,그레이팬텀,0051381,장추열,080476,서울,정상,010486,김길중,070247,이동국,0,0,연령오픈,2,10,일반,20251214,1.0,7.0,8.25,9.0,1400,국산,일반,국산마,일반,5,일반,5,5.0,35319200,3.7,59536400,74.2,1034759300,107.2,297222100,12.6,137409900,47.5,1129825600,495.8,575654900,11,06,오픈,1,88.4,11,94,포화,맑음,421
0,12.5,0,청룡기운,0051220,코지,080617,서울,정상,104040,박재범,070200,최용건,0,0,연령오픈,2,11,일반,20251214,1.0,7.0,8.25,9.0,1400,국산,일반,국산마,일반,5,일반,7,5.0,35319200,3.7,59536400,74.2,1034759300,107.2,297222100,12.6,137409900,47.5,1129825600,495.8,575654900,11,06,오픈,1,89.0,11,94,포화,맑음,493
6300000,2.5,0,유니카,0053912,김태훈,080512,서울,정상,010821,이건행,070265,토니,0,0,연령오픈,3,1,일반,20251214,1.5,2.5,6.5,7.0,1300,국산,일반,국산마,일반,6,일반,3,4.2,34054000,1.9,65116600,24.4,1090402800,56.3,341275300,4.6,146600300,16.8,1261389200,237.1,678882200,10,05,암,0,80.1,10,94,포화,맑음,465
0,17.7916,0,에클레어,0047223,김아현,080598,서울,정상,124020,제이엘피코퍼레이션,070160,서홍수,0,0,연령오픈,3,2,일반,20251214,1.5,2.5,6.5,7.0,1300,국산,일반,국산마,일반,6,일반,9,4.2,34054000,1.9,65116600,24.4,1090402800,56.3,341275300,4.6,146600300,16.8,1261389200,237.1,678882200,10,05,암,0,82.7,10,94,포화,맑음,471
1800000,7.0,0,원더풀시킹,0046713,조상범,080533,서울,정상,106204,(주)녹원목장,070096,서범석,0,0,연령오픈,3,3,일반,20251214,1.5,2.5,6.5,7.0,1300,국산,일반,국산마,일반,6,일반,5,4.2,34054000,1.9,65116600,24.4,1090402800,56.3,341275300,4.6,146600300,16.8,1261389200,237.1,678882200,10,05,암,0,80.8,10,94,포화,맑음,463
0,16.7916,0,아이엠고,0051120,우인철,080621,서울,정상,105163,이관형,070248,함완식,0,0,연령오픈,3,4,일반,20251214,1.5,2.5,6.5,7.0,1300,국산,일반,국산마,일반,6,일반,8,4.2,34054000,1.9,65116600,24.4,1090402800,56.3,341275300,4.6,146600300,16.8,1261389200,237.1,678882200,10,05,암,0,82.6,10,94,포화,맑음,448
9900000,1.5,0,베스트드림,0051522,송재철,080513,서울,정상,111067,베스트샤인조합,070181,이관호,0,0,연령오픈,3,5,일반,20251214,1.5,2.5,6.5,7.0,1300,국산,일반,국산마,일반,6,일반,2,4.2,34054000,1.9,65116600,24.4,1090402800,56.3,341275300,4.6,146600300,16.8,1261389200,237.1,678882200,10,05,암,0,79.9,10,94,포화,맑음,494
0,8.7916,0,동방포스,0051215,임기원,080487,서울,정상,122030,이상진,070167,이신우,0,0,연령오픈,3,6,일반,20251214,1.5,2.5,6.5,7.0,1300,국산,일반,국산마,일반,6,일반,7,4.2,34054000,1.9,65116600,24.4,1090402800,56.3,341275300,4.6,146600300,16.8,1261389200,237.1,678882200,10,05,암,0,81.1,10,94,포화,맑음,464
24750000,0.0,0,문학대세,0053972,씨씨웡,080613,서울,정상,105222,권경자,070148,정호익,0,0,연령오픈,3,7,일반,20251214,1.5,2.5,6.5,7.0,1300,국산,일반,국산마,일반,6,일반,1,4.2,34054000,1.9,65116600,24.4,1090402800,56.3,341275300,4.6,146600300,16.8,1261389200,237.1,678882200,10,05,암,0,79.6,10,94,포화,맑음,479
0,17.7916,0,아리온퀸카,0053918,최범현,080361,서울,정상,122021,권진환,070166,심승태,0,0,연령오픈,3,8,일반,20251214,1.5,2.5,6.5,7.0,1300,국산,일반,국산마,일반,6,일반,92,4.2,34054000,1.9,65116600,24.4,1090402800,56.3,341275300,4.6,146600300,16.8,1261389200,237.1,678882200,10,05,암,0,0.0,10,94,포화,맑음,451
2250000,6.5,0,강철여걸,0045919,문정균,080337,서울,정상,010205,허건호,070152,최봉주,0,0,연령오픈,3,9,일반,20251214,1.5,2.5,6.5,7.0,1300,국산,일반,국산마,일반,6,일반,4,4.2,34054000,1.9,65116600,24.4,1090402800,56.3,341275300,4.6,146600300,16.8,1261389200,237.1,678882200,10,05,암,0,80.7,10,94,포화,맑음,445
0,8.75,0,큐피드케이,0050957,푸르칸,080611,서울,정상,117025,강경운,070175,강환민,0,0,연령오픈,3,10,일반,20251214,1.5,2.5,6.5,7.0,1300,국산,일반,국산마,일반,6,일반,6,4.2,34054000,1.9,65116600,24.4,1090402800,56.3,341275300,4.6,146600300,16.8,1261389200,237.1,678882200,10,05,암,0,81.1,10,94,포화,맑음,465
0,26.875,0,크리솔메이저,0046020,이동하,080562,서울,정상,214126,요시다가츠미,070182,전승규,0,0,연령오픈,3,1,일반,20251214,4.0,5.25,8.25,8.75,1800,혼합,일반,국산마,일반,7,일반,10,2.7,36864100,3.4,61863300,34.9,1131086900,53.9,293995700,14.6,134399800,60.2,1147121700,407.4,540551400,11,05,오픈,0,121.2,11,94,포화,맑음,501
0,28.875,0,고오고오,0047465,푸르칸,080611,서울,정상,121053,퍼플라인,070225,문병기,0,0,연령오픈,3,2,일반,20251214,4.0,5.25,8.25,8.75,1800,혼합,일반,국산마,일반,7,일반,11,2.7,36864100,3.4,61863300,34.9,1131086900,53.9,293995700,14.6,134399800,60.2,1147121700,407.4,540551400,11,05,오픈,0,121.5,11,94,포화,맑음,487
0,26.75,0,가야스타,0051451,이용호,080547,서울,정상,106272,김근영,070165,서인석,0,0,연령오픈,3,3,일반,20251214,4.0,5.25,8.25,8.75,1800,혼합,일반,국산마,일반,7,일반,9,2.7,36864100,3.4,61863300,34.9,1131086900,53.9,293995700,14.6,134399800,60.2,1147121700,407.4,540551400,11,05,오픈,0,121.1,11,94,포화,맑음,457
0,9.75,0,미스큐피드,0054021,조한별,080515,서울,정상,104038,서순배,070161,신삼영,0,0,연령오픈,3,4,일반,20251214,4.0,5.25,8.25,8.75,1800,혼합,일반,국산마,일반,7,일반,6,2.7,36864100,3.4,61863300,34.9,1131086900,53.9,293995700,14.6,134399800,60.2,1147121700,407.4,540551400,11,05,오픈,0,118.2,11,94,포화,맑음,466
24750000,0.0,0,벌교데스티노,0051314,송재철,080513,서울,정상,123007,유성훈,070160,서홍수,0,0,연령오픈,3,5,일반,20251214,4.0,5.25,8.25,8.75,1800,혼합,일반,국산마,일반,7,일반,1,2.7,36864100,3.4,61863300,34.9,1131086900,53.9,293995700,14.6,134399800,60.2,1147121700,407.4,540551400,11,05,오픈,0,116.5,11,94,포화,맑음,508
0,13.75,0,블랙러시안,0051036,씨씨웡,080613,서울,정상,123005,박재용,070289,성상현,0,0,연령오픈,3,6,일반,20251214,4.0,5.25,8.25,8.75,1800,혼합,일반,국산마,일반,7,일반,7,2.7,36864100,3.4,61863300,34.9,1131086900,53.9,293995700,14.6,134399800,60.2,1147121700,407.4,540551400,11,05,오픈,0,118.9,11,94,포화,맑음,455
0,25.75,0,크로마이트,0045259,장추열,080476,서울,정상,109001,박기태,070182,전승규,0,0,연령오픈,3,7,일반,20251214,4.0,5.25,8.25,8.75,1800,혼합,일반,국산마,일반,7,일반,8,2.7,36864100,3.4,61863300,34.9,1131086900,53.9,293995700,14.6,134399800,60.2,1147121700,407.4,540551400,11,05,오픈,0,120.9,11,94,포화,맑음,471
1800000,8.75,0,그래티튜드,0046161,정우주,080588,서울,정상,030028,(주)일진코스메틱,070167,이신우,0,0,연령오픈,3,8,일반,20251214,4.0,5.25,8.25,8.75,1800,혼합,일반,국산마,일반,7,일반,5,2.7,36864100,3.4,61863300,34.9,1131086900,53.9,293995700,14.6,134399800,60.2,1147121700,407.4,540551400,11,05,오픈,0,118.1,11,94,포화,맑음,462
6300000,5.25,0,탱글이,0046333,김태훈,080512,서울,정상,201751,차청일,070306,홍윤화,0,0,연령오픈,3,9,일반,20251214,4.0,5.25,8.25,8.75,1800,혼합,일반,국산마,일반,7,일반,3,2.7,36864100,3.4,61863300,34.9,1131086900,53.9,293995700,14.6,134399800,60.2,1147121700,407.4,540551400,11,05,오픈,0,117.5,11,94,포화,맑음,470
9900000,4.0,0,글로리퀸,0052314,이혁,080486,서울,정상,114026,(주)디알엠씨티,070264,박지헌,0,0,연령오픈,3,10,일반,20251214,4.0,5.25,8.25,8.75,1800,혼합,일반,국산마,일반,7,일반,2,2.7,36864100,3.4,61863300,34.9,1131086900,53.9,293995700,14.6,134399800,60.2,1147121700,407.4,540551400,11,05,오픈,0,117.2,11,94,포화,맑음,479
2250000,8.25,0,크리솔피스,0051337,유승완,080417,서울,정상,214126,요시다가츠미,070146,안병기,0,0,연령오픈,3,11,일반,20251214,4.0,5.25,8.25,8.75,1800,혼합,일반,국산마,일반,7,일반,4,2.7,36864100,3.4,61863300,34.9,1131086900,53.9,293995700,14.6,134399800,60.2,1147121700,407.4,540551400,11,05,오픈,0,118.0,11,94,포화,맑음,462
0,8.375,0,챌린지삭스,0040914,정정희,080530,서울,정상,010352,김창식,070181,이관호,0,0,연령오픈,3,1,일반,20251214,0.75,1.75,1.875,4.875,1400,국산,일반,외산마,일반,8,일반,9,3.0,41532000,4.5,64996100,35.7,1199778200,54.3,315043100,34.7,145500700,543.6,1231378100,1774.6,582705000,11,04,암,0,87.2,11,94,포화,맑음,455
0,17.375,0,울트라히트,0046896,김철호,080434,서울,정상,106289,김준현,070199,조현수,0,0,연령오픈,3,2,일반,20251214,0.75,1.75,1.875,4.875,1400,국산,일반,외산마,일반,8,일반,11,3.0,41532000,4.5,64996100,35.7,1199778200,54.3,315043100,34.7,145500700,543.6,1231378100,1774.6,582705000,11,04,암,0,88.7,11,94,포화,맑음,461
3750000,1.875,0,찬란한불꽃,0046598,조성환,080622,서울,정상,010418,진교원,070146,안병기,0,0,연령오픈,3,3,일반,20251214,0.75,1.75,1.875,4.875,1400,국산,일반,외산마,일반,8,일반,4,3.0,41532000,4.5,64996100,35.7,1199778200,54.3,315043100,34.7,145500700,543.6,1231378100,1774.6,582705000,11,04,암,0,86.1,11,94,포화,맑음,463
0,6.625,0,그레이스루트,0051657,임기원,080487,서울,정상,010496,박남성,070164,박재우,0,0,연령오픈,3,4,일반,20251214,0.75,1.75,1.875,4.875,1400,국산,일반,외산마,일반,8,일반,6,3.0,41532000,4.5,64996100,35.7,1199778200,54.3,315043100,34.7,145500700,543.6,1231378100,1774.6,582705000,11,04,암,0,87.0,11,94,포화,맑음,508
0,8.125,0,스터닝레이디,0045888,조재로,080550,서울,정상,118001,박정배,070165,서인석,0,0,연령오픈,3,5,일반,20251214,0.75,1.75,1.875,4.875,1400,국산,일반,외산마,일반,8,일반,8,3.0,41532000,4.5,64996100,35.7,1199778200,54.3,315043100,34.7,145500700,543.6,1231378100,1774.6,582705000,11,04,암,0,87.2,11,94,포화,맑음,439
16500000,0.75,0,민트플레이,0050005,조한별,080515,서울,정상,122001,조현영,070198,임채덕,0,0,연령오픈,3,6,일반,20251214,0.75,1.75,1.875,4.875,1400,국산,일반,외산마,일반,8,일반,2,3.0,41532000,4.5,64996100,35.7,1199778200,54.3,315043100,34.7,145500700,543.6,1231378100,1774.6,582705000,11,04,암,0,85.9,11,94,포화,맑음,434
0,7.625,0,안양기쁨,0051020,문정균,080337,서울,정상,113039,(주)에이에프피,070145,홍대유,0,0,연령오픈,3,7,일반,20251214,0.75,1.75,1.875,4.875,1400,국산,일반,외산마,일반,8,일반,7,3.0,41532000,4.5,64996100,35.7,1199778200,54.3,315043100,34.7,145500700,543.6,1231378100,1774.6,582705000,11,04,암,0,87.1,11,94,포화,맑음,480
41250000,0.0,0,그냥가라,0051692,김태훈,080512,서울,정상,065127,페가수스,070265,토니,0,0,연령오픈,3,8,일반,20251214,0.75,1.75,1.875,4.875,1400,국산,일반,외산마,일반,8,일반,1,3.0,41532000,4.5,64996100,35.7,1199778200,54.3,315043100,34.7,145500700,543.6,1231378100,1774.6,582705000,11,04,암,0,85.8,11,94,포화,맑음,437
0,9.375,0,글로리앤아너,0045892,송재철,080513,서울,정상,118001,박정배,070170,김동균,0,0,연령오픈,3,9,일반,20251214,0.75,1.75,1.875,4.875,1400,국산,일반,외산마,일반,8,일반,10,3.0,41532000,4.5,64996100,35.7,1199778200,54.3,315043100,34.7,145500700,543.6,1231378100,1774.6,582705000,11,04,암,0,87.4,11,94,포화,맑음,429
3000000,4.875,0,퀸다이아,0051562,김정준,080473,서울,정상,121015,김아라,070181,이관호,0,0,연령오픈,3,10,일반,20251214,0.75,1.75,1.875,4.875,1400,국산,일반,외산마,일반,8,일반,5,3.0,41532000,4.5,64996100,35.7,1199778200,54.3,315043100,34.7,145500700,543.6,1231378100,1774.6,582705000,11,04,암,0,86.7,11,94,포화,맑음,441
10500000,1.75,0,어퍼핸드,0051334,이용호,080547,서울,정상,215633,청메이칭,070096,서범석,0,0,연령오픈,3,11,일반,20251214,0.75,1.75,1.875,4.875,1400,국산,일반,외산마,일반,8,일반,3,3.0,41532000,4.5,64996100,35.7,1199778200,54.3,315043100,34.7,145500700,543.6,1231378100,1774.6,582705000,11,04,암,0,86.1,11,94,포화,맑음,423
13200000,0.5,2,웨스턴건,0050784,유승완,080417,서울,정상,105113,최상일,070177,김동철,0,0,연령오픈,3,1,일반,20251214,0.5,8.5,10.5,11.25,1400,혼합,일반,국산마,일반,9,일반,2,1.7,37234600,1.7,47843600,2.9,1100774200,4.1,371939900,4.1,140084900,8.3,1263071200,20.4,689480500,11,04,오픈,0,85.7,11,94,포화,맑음,494
0,14.0416,2,파이널축제,0045339,이혁,080486,서울,정상,124010,럭키,070150,손영표,0,0,연령오픈,3,2,일반,20251214,0.5,8.5,10.5,11.25,1400,혼합,일반,국산마,일반,9,일반,8,1.7,37234600,1.7,47843600,2.9,1100774200,4.1,371939900,4.1,140084900,8.3,1263071200,20.4,689480500,11,04,오픈,0,88.2,11,94,포화,맑음,492
0,16.5416,2,메니샤크,0046117,문정균,080337,서울,정상,116047,김영완,070170,김동균,0,0,연령오픈,3,3,일반,20251214,0.5,8.5,10.5,11.25,1400,혼합,일반,국산마,일반,9,일반,9,1.7,37234600,1.7,47843600,2.9,1100774200,4.1,371939900,4.1,140084900,8.3,1263071200,20.4,689480500,11,04,오픈,0,88.6,11,94,포화,맑음,490
0,12.0416,2,히어로전사,0046688,빅투아르,080582,서울,정상,216306,임재형,070306,홍윤화,0,0,연령오픈,3,4,일반,20251214,0.5,8.5,10.5,11.25,1400,혼합,일반,국산마,일반,9,일반,7,1.7,37234600,1.7,47843600,2.9,1100774200,4.1,371939900,4.1,140084900,8.3,1263071200,20.4,689480500,11,04,오픈,0,87.8,11,94,포화,맑음,485
2400000,11.25,2,스톰가이,0047273,오수철,080608,서울,정상,105250,임두인,070247,이동국,0,0,연령오픈,3,5,일반,20251214,0.5,8.5,10.5,11.25,1400,혼합,일반,국산마,일반,9,일반,5,1.7,37234600,1.7,47843600,2.9,1100774200,4.1,371939900,4.1,140084900,8.3,1263071200,20.4,689480500,11,04,오픈,0,87.6,11,94,포화,맑음,523
0,30.2916,2,커맨드블루,0050305,조한별,080515,서울,정상,020022,박흥길외1인(김식),070198,임채덕,0,0,연령오픈,3,6,일반,20251214,0.5,8.5,10.5,11.25,1400,혼합,일반,국산마,일반,9,일반,11,1.7,37234600,1.7,47843600,2.9,1100774200,4.1,371939900,4.1,140084900,8.3,1263071200,20.4,689480500,11,04,오픈,0,91.0,11,94,포화,맑음,417
8400000,8.5,2,최고벨트,0060360,정정희,080530,서울,정상,121047,이강운,070244,리카디,0,0,연령오픈,3,7,일반,20251214,0.5,8.5,10.5,11.25,1400,혼합,일반,국산마,일반,9,일반,3,1.7,37234600,1.7,47843600,2.9,1100774200,4.1,371939900,4.1,140084900,8.3,1263071200,20.4,689480500,11,04,오픈,0,87.1,11,94,포화,맑음,540
0,11.2916,2,에펠탑,0045498,조상범,080533,서울,정상,065154,오종환,070166,심승태,0,0,연령오픈,3,8,일반,20251214,0.5,8.5,10.5,11.25,1400,혼합,일반,국산마,일반,9,일반,6,1.7,37234600,1.7,47843600,2.9,1100774200,4.1,371939900,4.1,140084900,8.3,1263071200,20.4,689480500,11,04,오픈,0,87.7,11,94,포화,맑음,498
3000000,10.5,2,말스고,0051610,조재로,080550,서울,정상,105119,고재완,070165,서인석,0,0,연령오픈,3,9,일반,20251214,0.5,8.5,10.5,11.25,1400,혼합,일반,국산마,일반,9,일반,4,1.7,37234600,1.7,47843600,2.9,1100774200,4.1,371939900,4.1,140084900,8.3,1263071200,20.4,689480500,11,04,오픈,0,87.5,11,94,포화,맑음,501
33000000,0.0,2,드래곤킬러,0052103,해리카심,080614,서울,정상,112270,김형란,070175,강환민,0,0,연령오픈,3,10,일반,20251214,0.5,8.5,10.5,11.25,1400,혼합,일반,국산마,일반,9,일반,1,1.7,37234600,1.7,47843600,2.9,1100774200,4.1,371939900,4.1,140084900,8.3,1263071200,20.4,689480500,11,04,오픈,0,85.6,11,94,포화,맑음,510
0,28.5416,2,레몬케이,0050738,김효정,080578,서울,정상,117025,강경운,070179,송문길,0,0,연령오픈,3,11,일반,20251214,0.5,8.5,10.5,11.25,1400,혼합,일반,국산마,일반,9,일반,10,1.7,37234600,1.7,47843600,2.9,1100774200,4.1,371939900,4.1,140084900,8.3,1263071200,20.4,689480500,11,04,오픈,0,90.7,11,94,포화,맑음,485
41250000,0.0,0,탄성의반석,0054673,조인권,080438,서울,정상,104134,임병효,070148,정호익,0,0,연령오픈,3,1,일반,20251214,1.25,1.375,2.375,4.875,1800,혼합,일반,외산마,일반,10,일반,1,8.6,36412500,5.6,58667200,8.1,1252315300,26.3,320116100,37.2,149123200,181.7,1283692400,934.4,616343700,11,03,오픈,0,115.6,11,94,포화,맑음,517
0,15.75,0,창조의아침,0053291,우인철,080621,서울,정상,117017,강현철,070170,김동균,0,0,연령오픈,3,2,일반,20251214,1.25,1.375,2.375,4.875,1800,혼합,일반,외산마,일반,10,일반,11,8.6,36412500,5.6,58667200,8.1,1252315300,26.3,320116100,37.2,149123200,181.7,1283692400,934.4,616343700,11,03,오픈,0,118.3,11,94,포화,맑음,489
0,10.375,0,콜긴,0054012,김효정,080578,서울,정상,111018,박병룡,070152,최봉주,0,0,연령오픈,3,3,일반,20251214,1.25,1.375,2.375,4.875,1800,혼합,일반,외산마,일반,10,일반,8,8.6,36412500,5.6,58667200,8.1,1252315300,26.3,320116100,37.2,149123200,181.7,1283692400,934.4,616343700,11,03,오픈,0,117.4,11,94,포화,맑음,485
16500000,1.25,0,블루넬로,0056398,해리카심,080614,서울,정상,117009,최병욱,070117,박윤규,0,0,연령오픈,3,4,일반,20251214,1.25,1.375,2.375,4.875,1800,혼합,일반,외산마,일반,10,일반,2,8.6,36412500,5.6,58667200,8.1,1252315300,26.3,320116100,37.2,149123200,181.7,1283692400,934.4,616343700,11,03,오픈,0,115.8,11,94,포화,맑음,550
0,9.125,0,드림아너,0054793,문정균,080337,서울,정상,105231,배태곤,070163,박병일,0,0,연령오픈,3,5,일반,20251214,1.25,1.375,2.375,4.875,1800,혼합,일반,외산마,일반,10,일반,7,8.6,36412500,5.6,58667200,8.1,1252315300,26.3,320116100,37.2,149123200,181.7,1283692400,934.4,616343700,11,03,오픈,0,117.2,11,94,포화,맑음,505
0,11.75,0,관악산타이거,0053714,빅투아르,080582,서울,정상,123009,손병석,070197,이준철,0,0,연령오픈,3,6,일반,20251214,1.25,1.375,2.375,4.875,1800,혼합,일반,외산마,일반,10,일반,10,8.6,36412500,5.6,58667200,8.1,1252315300,26.3,320116100,37.2,149123200,181.7,1283692400,934.4,616343700,11,03,오픈,0,117.7,11,94,포화,맑음,478
10500000,1.375,0,스마트클레어,0046684,조상범,080533,서울,정상,121005,박민지,070225,문병기,0,0,연령오픈,3,7,일반,20251214,1.25,1.375,2.375,4.875,1800,혼합,일반,외산마,일반,10,일반,3,8.6,36412500,5.6,58667200,8.1,1252315300,26.3,320116100,37.2,149123200,181.7,1283692400,934.4,616343700,11,03,오픈,0,115.9,11,94,포화,맑음,492
3000000,4.875,0,비전파워,0045934,유승완,080417,서울,정상,112005,손병현,070177,김동철,0,0,연령오픈,3,8,일반,20251214,1.25,1.375,2.375,4.875,1800,혼합,일반,외산마,일반,10,일반,5,8.6,36412500,5.6,58667200,8.1,1252315300,26.3,320116100,37.2,149123200,181.7,1283692400,934.4,616343700,11,03,오픈,0,116.5,11,94,포화,맑음,480
0,8.875,0,새파랑,0054029,김정준,080473,서울,정상,109004,최현우,070098,최영주,0,0,연령오픈,3,9,일반,20251214,1.25,1.375,2.375,4.875,1800,혼합,일반,외산마,일반,10,일반,6,8.6,36412500,5.6,58667200,8.1,1252315300,26.3,320116100,37.2,149123200,181.7,1283692400,934.4,616343700,11,03,오픈,0,117.2,11,94,포화,맑음,490
3750000,2.375,0,영원빅맨,0054120,이동하,080562,서울,정상,105127,이종훈,070179,송문길,0,0,연령오픈,3,10,일반,20251214,1.25,1.375,2.375,4.875,1800,혼합,일반,외산마,일반,10,일반,4,8.6,36412500,5.6,58667200,8.1,1252315300,26.3,320116100,37.2,149123200,181.7,1283692400,934.4,616343700,11,03,오픈,0,116.0,11,94,포화,맑음,506
0,11.625,0,프로시드,0050076,송재철,080513,서울,정상,115008,박희상,070174,강성오,0,0,연령오픈,3,11,일반,20251214,1.25,1.375,2.375,4.875,1800,혼합,일반,외산마,일반,10,일반,9,8.6,36412500,5.6,58667200,8.1,1252315300,26.3,320116100,37.2,149123200,181.7,1283692400,934.4,616343700,11,03,오픈,0,117.6,11,94,포화,맑음,494
15400000,2.75,0,글로벌보배,0043713,마이아,080616,서울,정상,010611,장재형,070148,정호익,0,0,연령오픈,3,1,일반,20251214,1.0,2.75,3.75,4.25,1200,혼합,일반,외산마,일반,11,일반,3,5.2,47165900,2.6,68218900,21.0,1521836800,31.3,371123900,12.0,157411000,96.1,1463989700,397.0,654247100,11,01,오픈,0,71.5,10,94,포화,맑음,464
