birthday,chaksunT,faHrName,faHrNo,hrLastAmt,hrName,hrNo,meet,moHrName,moHrNo,name,ord1CntT,ord1CntY,ord2CntT,ord2CntY,ord3CntT,ord3CntY,owName,owNo,rank,rating,rcCntT,rcCntY,sex,trName,trNo
20200409,347650000,카우보이칼,0038391,"90,000천원(경매)",금빛마,0046188,서울,스피닝얀,0031241,한국,6,0,5,0,4,0,(주)디알엠씨티,114026,국1,0,36,9,수,이관호,070181
20230412,3750000,콩코드포인트,0038387,"60,000천원(개별)",금빛영웅,0053526,서울,파이드어테어,0040175,한국,0,0,0,0,0,0,황은호,111007,국6,0,2,2,거,휴양마,0AAAAA
20200324,196850000,퍼지,0039750,100천원(개별),금빛천하,0045371,서울,금빛공주,0035921,한국,2,1,5,1,7,1,퍼플라인,121053,국3,0,28,10,수,박윤규,070117
20210416,49500000,파워블레이드,0033566,"60,000천원(개별)",금빛파워,1412350,서울,금빛물결,0027163,한국,1,1,1,1,4,4,퍼플라인,121053,국5,0,7,7,거,배휴준,070144
20220407,24300000,파이널보스,0035285,자가생산,금성보스,0051675,서울,왓넥스트,0036638,한국,1,1,0,0,1,1,조창규,065096,국5,0,9,9,수,김윤섭,070103
20230510,0,카우보이칼,0038391,자가생산,금성불패,0054058,서울,금성여왕,0038253,한국,0,0,0,0,0,0,조창규,065096,국6,0,2,2,수,휴양마,0AAAAA
20230302,0,피스룰즈,0025790,자가생산,금성샤이니,0053345,서울,리비어덕션,0028768,한국,0,0,0,0,0,0,조창규,065096,국6,0,0,0,암,박재우,070164
20230423,0,섀클포드,0045050,자가생산,금성축제,0053862,서울,축제,0026737,한국,0,0,0,0,0,0,조창규,065096,국6,0,0,0,암,휴양마,0AAAAA
20230514,0,투아너앤드서브,0041566,자가생산,금성퀸,0054057,서울,왓넥스트,0036638,한국,0,0,0,0,0,0,조창규,065096,국6,0,1,1,암,김윤섭,070103
20210217,39750000,투아너앤드서브,0041566,자가생산,금성파워,0046929,서울,가나도라,0037283,한국,0,0,3,0,2,2,조창규,065096,국5,0,27,12,거,휴양마,0AAAAA
20210317,158300000,페더럴리스트,0034735,수증,금세,0047000,서울,창세,0033319,한국,2,0,5,0,3,0,이종천,114016,국3,0,23,8,수,휴양마,0AAAAA
20180407,247190000,테스타마타,0034428,자가생산,금세다,0043400,서울,금순이검지,0031685,한국,4,0,3,0,7,2,배태곤,105231,국3,0,61,11,거,박병일,070163
20230425,33750000,ALTERNATION,6782484,"128,951천원(개별)",금아스플래시,0060348,서울,BARN CAT,6106960,미국,0,0,1,1,1,1,금아산업(주),117038,외4,0,4,4,거,휴양마,0AAAAA
20230408,6600000,섀클포드,0045050,"76,000천원(개별)",금아온포인트,0053641,서울,모테가,0038275,한국,0,0,1,1,0,0,금아산업(주),117038,국6,0,4,4,거,이관호,070181
20220403,75900000,섀클포드,0045050,"50,000천원(경매)",금아포모스트,0051259,서울,싱그러운봄,0032481,한국,0,0,6,3,2,0,금아산업(주),117038,국4,0,16,9,거,이관호,070181
20210314,128550000,페더럴리스트,0034735,수증,금악명장,0046804,서울,패스트페어,0018607,한국,2,1,4,1,3,0,금악목장,065118,국4,0,26,10,거,휴양마,0AAAAA
20240213,0,OLYMPIAD,7004967,"56,724천원(개별)",금은동,0061535,서울,DARKWINGSOVERDUBAI,7109885,미국,0,0,0,0,0,0,이관형,105163,외미검,0,0,0,암,성상현,070289
20230314,49050000,콩코드포인트,0038387,"20,000천원(경매)",금적산,0053849,서울,로쿠,0036325,한국,1,1,1,1,2,2,장수영,010476,국5,0,5,5,암,우창구,070149
20220312,39300000,UNION RAGS,6969089,"33,000천원(개별)",급행열차,0055525,서울,FORMALITY,6150860,미국,0,0,2,2,1,1,김기종,106296,외4,0,7,7,암,문병기,070225
20220228,43650000,컬러즈플라잉,0027443,"40,000천원(개별)",기대하라,0051150,서울,아이월이프유월,0040124,한국,1,1,1,1,1,1,남석우,105055,국5,0,15,12,암,휴양마,0AAAAA
20210107,113250000,DIALED IN,6967924,"62,754천원(개별)",기분좋은말,0053725,서울,MARY GRACE,6128307,미국,2,1,2,1,0,0,우태율,111006,외3,0,19,7,암,휴양마,0AAAAA
20210304,130900000,한센,0032990,-,기쁨함성,0050170,서울,테이크미어웨이투,0036691,한국,2,0,4,2,5,1,김창희,010551,국3,0,17,6,수,이준철,070197
20210429,175650000,GOLDENCENTS,6103967,"89,585천원(개별)",나노마신,0052425,서울,ABOUNDING LOVE,6113176,미국,3,1,2,1,2,1,씨유네트워크,114028,외3,0,28,10,거,강환민,070175
20210507,173700000,오버애널라이즈,0045082,"30,000천원(경매)",나라올라,0047413,서울,리마커블스토리,0036642,한국,5,2,0,0,2,0,김한수,117024,국2,0,17,5,수,홍대유,070145
20230323,9150000,AMERICAN PATRIOT,6114893,"77,534천원(개별)",나로마스타,0058224,서울,LUNA DELLA SERA,7169410,일본,0,0,0,0,0,0,송창오,121057,외4,0,8,8,수,휴양마,0AAAAA
20230116,0,머스킷맨,0036732,자가생산,나르리여왕,0052948,서울,흥부자,0039337,한국,0,0,0,0,0,0,현태봉,065034,국6,0,0,0,암,심승태,070166
20230323,18750000,언캡처드,0044993,"25,000천원(경매)",나르샤노바,0053406,서울,동방의새아침,0029990,한국,1,1,0,0,0,0,(주)아진화학,125010,국5,0,6,6,암,정호익,070148
20240322,0,머스킷맨,0036732,"40,000천원(개별)",나르샤루나,0057220,서울,명서돌풍,0024651,한국,0,0,0,0,0,0,(주)아진화학,125010,국미검,0,0,0,암,정호익,070148
20240223,0,한센,0032990,"35,000천원(개별)",나르샤루시,0055280,서울,슈룹,0038307,한국,0,0,0,0,0,0,(주)아진화학,125010,국6,0,0,0,암,정호익,070148
20240210,0,다이나믹대시,0032994,"45,000천원(개별)",나르샤볼트,0055401,서울,다이나믹볼트,0035369,한국,0,0,0,0,0,0,(주)아진화학,125010,국6,0,0,0,수,정호익,070148
20240305,0,지몰로지스트,6969075,"45,000천원(개별)",나르샤빅터,0055741,서울,스위트케이트,0036651,한국,0,0,0,0,0,0,(주)아진화학,125010,국미검,0,0,0,수,휴양마,0AAAAA
20240320,0,미스치비어슬리,0038245,"35,000천원(개별)",나르샤스톰,0055501,서울,버니스,0020854,한국,0,0,0,0,0,0,(주)아진화학,125010,국미검,0,0,0,수,정호익,070148
20240305,0,아임유어파더,0038025,"60,000천원(개별)",나르샤피네,0055398,서울,라피네,0029325,한국,0,0,0,0,0,0,(주)아진화학,125010,국미검,0,0,0,암,정호익,070148
20220409,37800000,MR. MONEY,6149559,"51,031천원(개별)",나비드,0056388,서울,FASHION BEE,7033899,미국,0,0,1,0,2,2,박철근,111042,외4,0,15,10,거,전승규,070182
20220201,127350000,HONOR A. P.,6149540,"44,128천원(개별)",나소챗,0056404,서울,WICKED STORM,7017452,미국,3,3,2,2,0,0,조금제,109017,외3,0,21,14,거,임채덕,070198
20230208,0,메디치글로리,0041800,"30,000천원(개별)",나스카불청객,0052885,서울,새즈미즈엘리자베,0040130,한국,0,0,0,0,0,0,(주)나스카,110034,국6,0,1,1,암,송문길,070179
20200415,116550000,위드디스팅션,0040086,"35,000천원(개별)",나올대왕,0045900,서울,그리자이,0033022,한국,1,0,4,1,5,1,이경호a,121010,국4,0,35,11,거,조현수,070199
20200324,1068150000,투아너앤드서브,0041566,"50,000천원(경매)",나올스나이퍼,0046099,서울,가니쉬드웨이지스,0040183,한국,9,0,5,0,1,0,이경호a,121010,국1,0,28,5,수,휴양마,0AAAAA
20230228,12900000,머스킷맨,0036732,"50,000천원(개별)",나올오로라,0052968,서울,컨플레이트,0050534,한국,0,0,1,1,1,1,이경호a,121010,국6,0,2,2,암,최용건,070200
20230409,71700000,세이브더월드,0041628,수증,나올패스,0053378,서울,오리엔탈패스,0027730,한국,2,2,0,0,1,1,이경호a,121010,국4,0,8,8,암,박지헌,070264
20220327,24000000,레이스데이,0046317,"80,000천원(경매)",나이스위너,0051353,서울,잇메익스헐민,0036619,한국,0,0,2,2,1,1,박남성,010496,국5,0,6,6,거,문병기,070225
20220429,225000000,모스피릿,6109240,"58,418천원(개별)",나이스포스,0054787,서울,CITIZEN EMMA,6101553,미국,5,4,0,0,1,1,박남성,010496,외2,0,11,9,수,문병기,070225
20230219,1800000,나이트러스,7000060,자가생산,나이트강자,0052945,서울,대륙강자,0030487,한국,0,0,0,0,0,0,조창규,065096,국6,0,2,2,수,휴양마,0AAAAA
20230428,3000000,레이스데이,0046317,"30,000천원(경매)",나이트캡틴,0053927,서울,쉬저스트마이트,0031267,한국,0,0,0,0,0,0,신명석,123002,국6,0,3,3,암,홍대유,070145
20220318,10800000,카우보이칼,0038391,수증,나인스피어,0051369,서울,우주대왕,0037192,한국,0,0,1,1,1,1,명마조합,124013,국6,0,7,7,암,정하백,070293
20240329,0,카우보이칼,0038391,"37,000천원(개별)",남경스피닝,0056847,서울,에이스스피닝,0033738,한국,0,0,0,0,0,0,남경,125007,국미검,0,0,0,암,최봉주,070152
20230221,33000000,KNOWN AGENDA,6149768,"77,283천원(개별)",남산록,0060704,서울,PINK FIZZ,7036455,미국,1,1,0,0,0,0,이기선,010516,외4,0,5,5,수,강성오,070174
20190227,181800000,메니피,0020256,"50,000천원(개별)",남산무적,0043840,서울,스마트어트랙션,0038355,한국,4,0,1,1,7,3,이기선,010516,국4,0,45,13,수,강성오,070174
20210126,93450000,콩코드포인트,0038387,"60,000천원(개별)",남산미남,0046733,서울,빅토리캠프,0022929,한국,3,2,0,0,2,2,이강운,121047,국4,0,11,6,거,강성오,070174
20220324,46950000,섀클포드,0045050,수증,남산미녀,0051121,서울,발랄라,0041984,한국,1,1,2,2,2,2,이기선,010516,국5,0,8,8,암,휴양마,0AAAAA
20230220,82650000,BEAU LIAM,7000184,"63,560천원(개별)",남산벨트,0060361,서울,MY AUNT BETH,6150150,미국,2,2,0,0,1,1,이강운,121047,외3,0,4,4,암,토니,070265
20220408,32700000,스펀투런,6149581,"91,868천원(개별)",남산블랙,0055894,서울,GRAN LUCKY GIRL,6150325,미국,0,0,2,2,0,0,이강운,121047,외4,0,3,3,수,리카디,070244
20220430,19200000,투아너앤드서브,0041566,"26,000천원(경매)",남촌서브,0051868,서울,바이스댄서,0036298,한국,1,1,0,0,0,0,남승현,010252,국5,0,15,11,암,우창구,070149
20220222,20100000,섀클포드,0045050,"73,000천원(경매)",남촌타운,0050816,서울,소머치펀,0033020,한국,1,1,0,0,0,0,남승현,010252,국5,0,5,2,수,우창구,070149
20220405,11100000,파워블레이드,0033566,"20,000천원(개별)",내게로와줘,0052115,서울,리워드하이,0036469,한국,0,0,0,0,1,1,우태율,111006,국6,0,16,12,거,최용건,070200
20210228,0,미스터크로우,0041813,"20,000천원(경매)",내길의스타,0046575,서울,스카이라라,0033067,한국,0,0,0,0,0,0,유종국,117023,국6,0,2,0,암,휴양마,0AAAAA
20220427,60600000,카우보이칼,0038391,"25,000천원(경매)",내길의에이스,0051835,서울,싱크오어스윔,0025811,한국,2,2,1,1,1,0,유종국,117023,국5,0,13,9,암,최봉주,070152
20220331,60000000,위드디스팅션,0040086,"33,000천원(경매)",내길의여정,0050807,서울,포더윈,0045057,한국,1,0,2,0,1,1,유종국,117023,국4,0,15,9,거,정호익,070148
20230409,0,카우보이칼,0038391,"35,000천원(개별)",내길의원더풀,0053786,서울,템플테이션,0032878,한국,0,0,0,0,0,0,유종국,117023,국6,0,0,0,수,정호익,070148
20210330,216950000,미스터크로우,0041813,"24,000천원(경매)",내길의위너,0047331,서울,러블리샤인,0023882,한국,2,0,7,2,5,2,유종국,117023,국3,0,29,13,수,최봉주,070152
20221012,8400000,ADMIRE MARS,7000811,"1,000천원(개별)",내맘의열정,0058000,서울,DORODANSA,6137908,호주,0,0,0,0,1,1,선형조,121055,외4,0,7,7,암,문병기,070225
20200119,1052350000,컬러즈플라잉,0027443,"40,000천원(개별)",너트플레이,0045177,서울,스페이스셔틀,0030155,한국,8,1,2,0,3,0,조현영,122001,국1,0,28,7,수,휴양마,0AAAAA
20220329,13200000,한센,0032990,"48,000천원(경매)",넘버원삭스,0051360,서울,클레버타이밍,0040236,한국,0,0,2,2,0,0,김창식,010352,국5,0,8,7,거,휴양마,0AAAAA
20240206,0,머스킷맨,0036732,"81,000천원(경매)",네가있어설레,0055396,서울,흥부자,0039337,한국,0,0,0,0,0,0,우태율,111006,국미검,0,0,0,암,최용건,070200
20220420,151950000,ARMY MULE,6126458,"161,853천원(개별)",네이비캡틴,0055889,서울,HERMIONE'S MAGIC,6529413,미국,2,1,3,0,2,2,범한산업,106114,외3,0,17,9,수,이신우,070167
20180315,557400000,NOT THIS TIME,6112209,"33,000천원(개별)",노던타임,0046505,서울,STELLA PRIMA,6783092,미국,9,2,2,0,5,0,최상일,105113,외1,0,41,10,거,토니,070265
20230330,6000000,나이트러스,7000060,"28,000천원(개별)",노블매치,0053963,서울,노블파티,0016365,한국,0,0,0,0,1,1,간용기,123031,국6,0,3,3,암,최용구,070168
20220508,254250000,페더럴리스트,0034735,"1,000천원(개별)",노프라블럼,0051573,서울,킬리의여왕,0038177,한국,6,6,3,3,1,1,(주)나스카,110034,국1,0,12,11,거,최용건,070200
20230423,0,한센,0032990,"35,000천원(개별)",누리돌풍,0053910,서울,스프렌도타운,0040231,한국,0,0,0,0,0,0,허도행,104127,국미검,0,0,0,수,최봉주,070152
20230423,0,에어포스블루,0050506,"25,000천원(개별)",누리비상,0053579,서울,프리마퀸,0035910,한국,0,0,0,0,0,0,허도행,104127,국미검,0,0,0,수,휴양마,0AAAAA
20230415,0,올드패션드,0037972,"25,000천원(개별)",누리여왕,0053539,서울,행복거탑,0031050,한국,0,0,0,0,0,0,허도행,104127,국미검,0,0,0,암,김동균,070170
20220201,2700000,트리플나인,0032258,"30,000천원(개별)",누리으뜸,0053048,서울,울트라매직,0031919,한국,0,0,0,0,0,0,허도행,104127,국6,0,10,8,암,홍대유,070145
20230127,0,섀클포드,0045050,"30,000천원(개별)",누리제왕,0052821,서울,굿바우,0040811,한국,0,0,0,0,0,0,허도행,104127,국6,0,1,1,수,휴양마,0AAAAA
20220320,186000000,페더럴리스트,0034735,"30,000천원(개별)",누리천왕,0051594,서울,볼드퀸,0038641,한국,4,3,3,1,2,2,허도행,104127,국3,0,12,8,수,이준철,070197
20230430,0,지롤라모,0040246,"30,000천원(개별)",누리퀸즈,0054421,서울,아이즈온에디,0036659,한국,0,0,0,0,0,0,허도행,104127,국6,0,3,3,암,성상현,070289
20230415,0,지금이순간,0026213,"25,000천원(개별)",누리한빛,0060775,서울,터프한걸,0029549,한국,0,0,0,0,0,0,허도행,104127,국미검,0,0,0,암,휴양마,0AAAAA
20240317,0,MAXIMUS MISCHIEF,6130196,"119,000천원(경매)",누벨당스,0055347,서울,립스틱,0054941,한국,0,0,0,0,0,0,(주)디알엠씨티,114026,국미검,0,0,0,수,박천서,070115
20230513,25950000,나이트러스,7000060,자가생산,눈꽃,0054310,서울,레이즈미업,0037888,한국,1,1,0,0,0,0,김선식,106017,국5,0,7,7,암,심승태,070166
20230307,34650000,지롤라모,0040246,"40,000천원(개별)",눈이올까요,0053337,서울,토츠어돕스,0038346,한국,1,1,1,1,0,0,우태율,111006,국5,0,4,4,수,최용건,070200
20210326,248550000,ACCELERATE,6115682,"58,652천원(개별)",뉴돌콩,0054036,서울,SWEAR BY IT,6127602,미국,4,2,3,1,2,2,이태인,010316,외2,0,20,7,수,서인석,070165
20240306,0,콩코드포인트,0038387,"45,000천원(개별)",뉴발삭스,0055301,서울,뮈직,0052757,한국,0,0,0,0,0,0,김창식,010352,국미검,0,0,0,수,이관호,070181
20220123,0,카우보이칼,0038391,"55,000천원(개별)",뉴카우보이,0050856,서울,뉴패러다임,0038991,한국,0,0,0,0,0,0,오상철,065159,국6,0,8,7,수,배휴준,070144
20200427,461150000,퍼지,0039750,"42,000천원(개별)",늘가을,0046189,서울,허리케인드림,0035795,한국,5,0,6,0,3,1,김다혜,123021,국1,0,24,5,거,휴양마,0AAAAA
20230330,0,나이트러스,7000060,"23,000천원(개별)",능력도령,0053964,서울,능력시대,0037001,한국,0,0,0,0,0,0,허건호,010205,국6,0,0,0,거,심승태,070166
20230423,10500000,레이스데이,0046317,"19,280천원(개별)",닌자타이거,0053798,서울,파워팩,0023903,한국,0,0,0,0,2,2,(주)메타플렉스,125014,국6,0,3,3,암,홍윤화,070306
20230321,1200000,킹삭스,0039216,"30,000천원(개별)",다나은루비,0053576,서울,대압승,0034539,한국,0,0,0,0,0,0,이진경,117021,국6,0,6,6,암,김동균,070170
20230328,6600000,카우보이칼,0038391,"42,000천원(개별)",다나은리치,0053591,서울,스페셜킹덤,0030243,한국,0,0,1,1,0,0,이진경,117021,국6,0,4,4,암,박천서,070115
20230221,59400000,어플릿익스프레스,0039737,"42,000천원(개별)",다나은스타,0053213,서울,사사,0038962,한국,2,2,1,1,0,0,이진경,117021,국4,0,4,4,수,이준철,070197
20240221,0,프리덤차일드,0045049,"50,000천원(개별)",다나은퀸,0055551,서울,마야엘리자베스,0041873,한국,0,0,0,0,0,0,이진경,117021,국미검,0,0,0,암,함완식,070248
20220320,88650000,콩코드포인트,0038387,"50,000천원(개별)",다나은킹덤,0051146,서울,스페셜킹덤,0030243,한국,3,1,0,0,1,1,이진경,117021,국4,0,7,3,거,송문길,070179
20230309,0,투아너앤드서브,0041566,자가생산,다르리여왕,0053412,서울,블루엠파이어,0039979,한국,0,0,0,0,0,0,현태봉,065034,국6,0,1,1,암,이관호,070181
20210306,3900000,티즈원더풀,0034835,수증,다이나믹송,0046566,서울,다이나믹바비,0031281,한국,0,0,0,0,0,0,송암축산,121019,국6,0,14,7,암,구자흥,070157
20230422,0,다이나믹스타,0035885,수증,다이내믹포스,0053896,서울,티즈어리틀위치,0038385,한국,0,0,0,0,0,0,이일형,216420,국6,0,1,1,수,리카디,070244
20210520,30000000,카우보이칼,0038391,"25,000천원(개별)",다이아룩,0052163,서울,광열한,0016881,한국,0,0,3,2,1,0,김희정,122010,국5,0,19,10,암,안병기,070146
20230225,0,크리솔라이트,0038227,"40,000천원(개별)",다이아비트,0053021,서울,몬스터퀸,0033371,한국,0,0,0,0,0,0,김희정,122010,국6,0,2,2,수,안병기,070146
20230204,0,레볼루셔너리,0044420,자가생산,다이아질주,0053016,서울,다이아찬스,0028223,한국,0,0,0,0,0,0,강종우,065110,국6,0,2,2,암,배휴준,070144
20220120,28500000,한센,0032990,수증,다정한,0050827,서울,다정이,0039560,한국,1,1,0,0,2,2,최상일,105113,국5,0,7,7,암,성상현,070289
20200420,133400000,디바인파크,0036735,수증,달맞이,0046127,서울,캐리비안레인,0036662,한국,2,0,5,2,3,0,박태준,109194,국4,0,32,8,수,김윤섭,070103
20210225,144450000,섀클포드,0045050,수증,당대초월,0047268,서울,황금물결,0015670,한국,3,3,5,2,2,2,죽마조합,114027,국4,0,18,10,거,홍윤화,070306
20230317,0,나이트러스,7000060,수증,대동용마,0053110,서울,듀앨폭풍,0031633,한국,0,0,0,0,0,0,이혜섭,123010,국6,0,3,3,수,서인석,070165
20230222,6600000,에어포스블루,0050506,"30,000천원(개별)",대비마마,0052978,서울,미스아델,0040749,한국,0,0,1,1,0,0,우태율,111006,국6,0,2,2,암,정하백,070293
20190413,326450000,아치아치아치,0040056,"38,000천원(개별)",대사리,0044821,서울,뷰티이천,0025043,한국,7,0,2,0,2,1,노만영,113025,국1,0,34,6,거,휴양마,0AAAAA
20220414,264900000,콩코드포인트,0038387,"70,000천원(개별)",대성스타,0051756,서울,북대풍,0026083,한국,6,3,2,1,2,1,청솔,123027,국2,0,17,9,수,홍윤화,070306
20220127,67800000,제이피즈거스토,0041868,"50,000천원(개별)",대승마,0050854,서울,빅파워,0027425,한국,2,0,1,1,1,0,김길리,125001,국4,0,16,7,암,이관호,070181
20210228,33750000,투아너앤드서브,0041566,수증,대원용마,1412289,서울,다이아파워,0029640,한국,0,0,2,1,2,2,이혜섭,123010,국5,0,21,8,거,휴양마,0AAAAA
20230409,14250000,카우보이칼,0038391,"70,000천원(경매)",대한시대,0053778,서울,검화,0030503,한국,0,0,1,1,1,1,이종수,124012,국6,0,7,7,수,강성오,070174
20240220,0,GREATEST HONOUR,6149753,"65,885천원(개별)",대한의영웅,0061569,서울,KELANI KIM,7022474,미국,0,0,0,0,0,0,이종수,124012,외미검,0,0,0,수,서홍수,070160
20180428,641470000,CONGRATS,6323689,"58,000천원(개별)",대한질주,0042821,서울,라이트유어월드,0040228,한국,9,0,5,0,2,0,박재범,104040,국1,0,31,3,수,최봉주,070152
20220329,26700000,미스치비어슬리,0038245,"20,000천원(경매)",대한코코즈,0050809,서울,코코즈레디포듀티,0044765,한국,1,1,0,0,1,1,이종수,124012,국5,0,10,10,암,휴양마,0AAAAA
